Chr1	0	49999	0.416220602
Chr1	50000	99999	0.416220602
Chr1	100000	149999	0.415419415
Chr1	150000	199999	0.414778887
Chr1	200000	249999	0.417775126
Chr1	250000	299999	0.417829947
Chr1	300000	349999	0.417650029
Chr1	350000	399999	0.4179549
Chr1	400000	449999	0.417935061
Chr1	450000	499999	0.418064702
Chr1	500000	549999	0.417747959
Chr1	550000	599999	0.417836375
Chr1	600000	649999	0.417762003
Chr1	650000	699999	0.419249887
Chr1	700000	749999	0.418023122
Chr1	750000	799999	0.418290171
Chr1	800000	849999	0.418314324
Chr1	850000	899999	0.418500852
Chr1	900000	949999	0.418338398
Chr1	950000	999999	0.418338398
Chr1	1000000	1049999	0.418097331
Chr1	1050000	1099999	0.4181235
Chr1	1100000	1149999	0.418438661
Chr1	1150000	1199999	0.418732831
Chr1	1200000	1249999	0.41591629
Chr1	1250000	1299999	0.415695321
Chr1	1300000	1349999	0.413339072
Chr1	1350000	1399999	0.404824821
Chr1	1400000	1449999	0.405255744
Chr1	1450000	1499999	0.402642386
Chr1	1500000	1549999	0.409768756
Chr1	1550000	1599999	0.411099381
Chr1	1600000	1649999	0.410358957
Chr1	1650000	1699999	0.411302547
Chr1	1700000	1749999	0.41148534
Chr1	1750000	1799999	0.411145474
Chr1	1800000	1849999	0.410937206
Chr1	1850000	1899999	0.41098926
Chr1	1900000	1949999	0.410423296
Chr1	1950000	1999999	0.410064067
Chr1	2000000	2049999	0.409680971
Chr1	2.05e+06	2099999	0.409130524
Chr1	2100000	2149999	0.409385787
Chr1	2150000	2199999	0.408172432
Chr1	2200000	2249999	0.410127708
Chr1	2250000	2299999	0.410118019
Chr1	2300000	2349999	0.410295509
Chr1	2350000	2399999	0.410999861
Chr1	2400000	2449999	0.41082415
Chr1	2450000	2499999	0.412397564
Chr1	2500000	2549999	0.410129211
Chr1	2550000	2599999	0.407654979
Chr1	2600000	2649999	0.409692878
Chr1	2650000	2699999	0.409897977
Chr1	2700000	2749999	0.409453381
Chr1	2750000	2799999	0.408987098
Chr1	2800000	2849999	0.40473088
Chr1	2850000	2899999	0.406272
Chr1	2900000	2949999	0.410323021
Chr1	2950000	2999999	0.410952429
Chr1	3000000	3049999	0.41339986
Chr1	3050000	3099999	0.415577455
Chr1	3100000	3149999	0.41537678
Chr1	3150000	3199999	0.41752155
Chr1	3200000	3249999	0.41752155
Chr1	3250000	3299999	0.417737718
Chr1	3300000	3349999	0.416183805
Chr1	3350000	3399999	0.415487689
Chr1	3400000	3449999	0.415772109
Chr1	3450000	3499999	0.415628778
Chr1	3500000	3549999	0.416925955
Chr1	3550000	3599999	0.420249688
Chr1	3600000	3649999	0.415115911
Chr1	3650000	3699999	0.414441185
Chr1	3700000	3749999	0.415457889
Chr1	3750000	3799999	0.416258643
Chr1	3800000	3849999	0.422902652
Chr1	3850000	3899999	0.41323636
Chr1	3900000	3949999	0.410315646
Chr1	3950000	3999999	0.410535128
Chr1	4000000	4049999	0.410207273
Chr1	4050000	4099999	0.4073469
Chr1	4.1e+06	4.15e+06	0.407454659
Chr1	4.15e+06	4199999	0.411166707
Chr1	4200000	4249999	0.411166707
Chr1	4250000	4299999	0.411166707
Chr1	4300000	4349999	0.412463333
Chr1	4350000	4399999	0.412933143
Chr1	4400000	4449999	0.414973971
Chr1	4450000	4499999	0.413405343
Chr1	4500000	4549999	0.409731886
Chr1	4550000	4599999	0.403827
Chr1	4600000	4649999	0.408272368
Chr1	4650000	4699999	0.405313167
Chr1	4700000	4749999	0.401704118
Chr1	4750000	4799999	0.410782053
Chr1	4800000	4849999	0.41024295
Chr1	4850000	4899999	0.435808929
Chr1	4900000	4949999	0.435808929
Chr1	4950000	4999999	0.435808929
Chr1	5000000	5049999	0.435808929
Chr1	5050000	5099999	0.438435
Chr1	5100000	5149999	0.405602033
Chr1	5150000	5199999	0.40351975
Chr1	5200000	5249999	0.406443394
Chr1	5250000	5299999	0.406676714
Chr1	5300000	5349999	0.40523473
Chr1	5350000	5399999	0.415181716
Chr1	5400000	5449999	0.416219371
Chr1	5450000	5499999	0.41834963
Chr1	5500000	5549999	0.419001306
Chr1	5550000	5599999	0.418458577
Chr1	5600000	5649999	0.418548231
Chr1	5650000	5699999	0.419003886
Chr1	5700000	5749999	0.419123475
Chr1	5750000	5799999	0.416971455
Chr1	5800000	5849999	0.416858519
Chr1	5850000	5899999	0.416291076
Chr1	5900000	5949999	0.421457819
Chr1	5950000	5999999	0.419583213
Chr1	6000000	6049999	0.426353843
Chr1	6050000	6099999	0.426531972
Chr1	6100000	6149999	0.427229507
Chr1	6150000	6199999	0.425801316
Chr1	6200000	6249999	0.424805221
Chr1	6250000	6299999	0.424810217
Chr1	6300000	6349999	0.42492987
Chr1	6350000	6399999	0.424842338
Chr1	6400000	6449999	0.424676399
Chr1	6450000	6499999	0.424511756
Chr1	6500000	6549999	0.424376604
Chr1	6550000	6599999	0.423768936
