Chr1	3254	3254	0.45
Chr1	15633	15633	0.57
Chr1	29317	29317	0.5
Chr1	29331	29331	0.47
Chr1	61682	61682	0.69
Chr1	84331	84331	0.79
Chr1	128183	128183	0.67
Chr1	134412	134412	0.62
Chr1	134577	134577	0.73
Chr1	134842	134842	0.61
Chr1	135161	135161	0.52
Chr1	135276	135276	0.41
Chr1	136172	136172	0.56
Chr1	136195	136195	0.64
Chr1	136446	136446	0.54
Chr1	137200	137200	0.44
Chr1	137230	137230	0.55
Chr1	137556	137556	0.41
Chr1	138125	138125	0.43
Chr1	138215	138215	0.46
Chr1	138227	138227	0.44
Chr1	138238	138238	0.43
Chr1	138296	138296	0.3
Chr1	138312	138312	0.29
Chr1	138500	138500	0.55
Chr1	138513	138513	0.6
Chr1	138529	138529	0.55
Chr1	139336	139336	0.61
Chr1	139378	139378	0.62
Chr1	140302	140302	0.57
Chr1	145083	145083	0.5
Chr1	146214	146214	0.67
Chr1	148823	148823	0.58
Chr1	149098	149098	0.62
Chr1	150367	150367	0.5
Chr1	150489	150489	0.47
Chr1	150766	150766	0.64
Chr1	151564	151564	0.48
Chr1	151621	151621	0.5
Chr1	151714	151714	0.65
Chr1	151741	151741	0.68
Chr1	151810	151810	0.62
Chr1	151886	151886	0.44
Chr1	151907	151907	0.38
Chr1	152391	152391	0.47
Chr1	152418	152418	0.35
Chr1	152821	152821	0.43
Chr1	153305	153305	0.64
Chr1	153916	153916	0.27
Chr1	154304	154304	0.38
Chr1	154420	154420	0.18
Chr1	154434	154434	0.16
Chr1	154453	154453	0.24
Chr1	154860	154860	0.46
Chr1	154984	154984	0.27
Chr1	155839	155839	0.43
Chr1	156270	156270	0.73
Chr1	156621	156621	0.57
Chr1	156780	156780	0.47
Chr1	156812	156812	0.41
Chr1	156832	156832	0.38
Chr1	156912	156912	0.43
Chr1	157298	157298	0.5
Chr1	236954	236954	0.35
Chr1	267271	267271	0.55
Chr1	299591	299591	0.42
Chr1	304013	304013	0.38
Chr1	310170	310170	0.36
Chr1	310408	310408	0.5
Chr1	312912	312912	0.43
Chr1	314261	314261	0.39
Chr1	314414	314414	0.28
Chr1	315435	315435	0.56
Chr1	315689	315689	0.32
Chr1	316494	316494	0.41
Chr1	318277	318277	0.45
Chr1	320545	320545	0.26
Chr1	325474	325474	0.5
Chr1	326263	326263	0.25
Chr1	326617	326617	0.36
Chr1	326870	326870	0.62
Chr1	326965	326965	0.42
Chr1	327027	327027	0.25
Chr1	327070	327070	0.28
Chr1	327482	327482	0.42
Chr1	327687	327687	0.35
Chr1	328046	328046	0.58
Chr1	328066	328066	0.52
Chr1	367265	367265	0.68
Chr1	367284	367284	0.65
Chr1	373422	373422	0.4
Chr1	381915	381915	0.5
Chr1	386145	386145	0.36
Chr1	583380	583380	0.43
Chr1	602565	602565	0.52
Chr1	602645	602645	0.4
Chr1	634570	634570	0.39
Chr1	661780	661780	0.41
Chr1	661828	661828	0.33
Chr1	662244	662244	0.5
Chr1	662250	662250	0.47
Chr1	662288	662288	0.46
Chr1	662581	662581	0.38
Chr1	662630	662630	0.52
Chr1	662796	662796	0.62
Chr1	663058	663058	0.5
Chr1	663894	663894	0.36
Chr1	664586	664586	0.5
Chr1	664623	664623	0.52
Chr1	664653	664653	0.65
Chr1	664661	664661	0.65
Chr1	664716	664716	0.35
Chr1	664873	664873	0.31
Chr1	664940	664940	0.52
Chr1	664972	664972	0.55
Chr1	665500	665500	0.5
Chr1	665523	665523	0.44
Chr1	665540	665540	0.33
Chr1	665550	665550	0.35
Chr1	665563	665563	0.38
Chr1	665595	665595	0.42
Chr1	665619	665619	0.37
Chr1	665984	665984	0.65
Chr1	666001	666001	0.65
Chr1	667757	667757	0.32
Chr1	669878	669878	0.62
Chr1	669885	669885	0.67
Chr1	670081	670081	0.62
Chr1	670512	670512	0.56
Chr1	670571	670571	0.5
Chr1	670791	670791	0.2
Chr1	671202	671202	0.61
Chr1	674521	674521	0.33
Chr1	674733	674733	0.53
Chr1	674802	674802	0.44
Chr1	674885	674885	0.35
Chr1	675354	675354	0.33
Chr1	675759	675759	0.62
Chr1	675773	675773	0.66
Chr1	675781	675781	0.63
Chr1	675952	675952	0.62
Chr1	675998	675998	0.7
Chr1	676314	676314	0.72
Chr1	676510	676510	0.46
Chr1	676633	676633	0.69
Chr1	676649	676649	0.62
Chr1	676894	676894	0.33
Chr1	676943	676943	0.4
Chr1	677302	677302	0.58
Chr1	677369	677369	0.55
Chr1	678375	678375	0.43
Chr1	678976	678976	0.5
Chr1	679488	679488	0.41
Chr1	679575	679575	0.36
Chr1	679764	679764	0.58
Chr1	680032	680032	0.59
Chr1	680339	680339	0.55
Chr1	680357	680357	0.57
Chr1	680412	680412	0.53
Chr1	680441	680441	0.53
Chr1	680467	680467	0.29
Chr1	680927	680927	0.31
Chr1	681009	681009	0.5
Chr1	681069	681069	0.56
Chr1	681444	681444	0.24
Chr1	683306	683306	0.56
Chr1	683925	683925	0.92
Chr1	684347	684347	0.46
Chr1	684365	684365	0.5
Chr1	687232	687232	0.33
Chr1	687386	687386	0.78
Chr1	687529	687529	0.45
Chr1	687619	687619	0.25
Chr1	698839	698839	0.55
Chr1	699871	699871	0.4
Chr1	701055	701055	0.64
Chr1	701095	701095	0.36
Chr1	702396	702396	0.45
Chr1	702467	702467	0.36
Chr1	702725	702725	0.33
Chr1	702755	702755	0.39
Chr1	702778	702778	0.43
Chr1	703188	703188	0.56
Chr1	705669	705669	0.31
Chr1	706102	706102	0.6
Chr1	707750	707750	0.46
Chr1	720899	720899	0.6
Chr1	743252	743252	0.62
Chr1	764337	764337	0.58
Chr1	771818	771818	0.58
Chr1	772282	772282	0.23
Chr1	772303	772303	0.21
Chr1	772343	772343	0.4
Chr1	772416	772416	0.58
Chr1	772486	772486	0.44
Chr1	772567	772567	0.35
Chr1	772661	772661	0.12
Chr1	772852	772852	0.4
Chr1	772881	772881	0.39
Chr1	772899	772899	0.41
Chr1	772971	772971	0.35
Chr1	773574	773574	0.33
Chr1	773599	773599	0.32
Chr1	773721	773721	0.35
Chr1	773775	773775	0.41
Chr1	773781	773781	0.43
Chr1	773789	773789	0.4
Chr1	773904	773904	0.4
Chr1	773931	773931	0.42
Chr1	774507	774507	0.4
Chr1	774759	774759	0.5
Chr1	775442	775442	0.38
Chr1	775744	775744	0.41
Chr1	776006	776006	0.67
Chr1	776315	776315	0.71
Chr1	776595	776595	0.78
Chr1	776650	776650	0.56
Chr1	776668	776668	0.57
Chr1	776898	776898	0.5
Chr1	777122	777122	0.52
Chr1	777130	777130	0.42
Chr1	777198	777198	0.38
Chr1	777224	777224	0.33
Chr1	777461	777461	0.53
Chr1	777781	777781	0.5
Chr1	778335	778335	0.35
Chr1	778401	778401	0.56
Chr1	778635	778635	0.52
Chr1	778957	778957	0.5
Chr1	779780	779780	0.56
Chr1	779840	779840	0.32
Chr1	780160	780160	0.35
Chr1	780408	780408	0.37
Chr1	780675	780675	0.43
Chr1	782113	782113	0.44
Chr1	782455	782455	0.36
Chr1	782892	782892	0.53
Chr1	783018	783018	0.43
Chr1	783531	783531	0.25
Chr1	784529	784529	0.54
Chr1	785781	785781	0.4
Chr1	786435	786435	0.54
Chr1	786590	786590	0.38
Chr1	786881	786881	0.45
Chr1	786898	786898	0.48
Chr1	786933	786933	0.43
Chr1	787777	787777	0.32
Chr1	788091	788091	0.27
Chr1	789751	789751	0.52
Chr1	790041	790041	0.6
Chr1	790380	790380	0.33
Chr1	791777	791777	0.44
Chr1	791976	791976	0.38
Chr1	792389	792389	0.42
Chr1	792552	792552	0.4
Chr1	792675	792675	0.55
Chr1	792701	792701	0.64
Chr1	792706	792706	0.65
Chr1	792898	792898	0.41
Chr1	793909	793909	0.57
Chr1	793962	793962	0.57
Chr1	794593	794593	0.46
Chr1	795675	795675	0.63
Chr1	796449	796449	0.31
Chr1	797070	797070	0.35
Chr1	797625	797625	0.42
Chr1	797722	797722	0.54
Chr1	797783	797783	0.62
Chr1	797951	797951	0.17
Chr1	798135	798135	0.53
Chr1	799233	799233	0.36
Chr1	799588	799588	0.73
Chr1	799593	799593	0.8
Chr1	799762	799762	0.07
Chr1	799787	799787	0.12
Chr1	799905	799905	0.42
Chr1	800774	800774	0.43
Chr1	801186	801186	0.55
Chr1	801520	801520	0.62
Chr1	801817	801817	0.64
Chr1	802501	802501	0.58
Chr1	802907	802907	0.55
Chr1	802921	802921	0.5
Chr1	802935	802935	0.51
Chr1	803811	803811	0.6
Chr1	804590	804590	0.4
Chr1	804630	804630	0.47
Chr1	804686	804686	0.43
Chr1	804699	804699	0.38
Chr1	804714	804714	0.36
